id,date,time,created,species_name,scientific_name,family,species type,species group,number,sex,life stage,activity,method,counting method,related species,source,location,lat,lng,modified,country division,country,validator name,last validation date,local x,local y,accuracy,notes,validation status,substrate,is certain,is escape,obscurity,embargo date,external reference,has photos,has sounds,link;
245733553,2022-06-17,05:16:00,2022-06-17,Variabele eikenuil,Nycteola revayana,Nolidae (visstaartjes),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-18,Vlaams-Brabant,België,Wim Veraghtert,2022-06-18,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733553/;
245733603,2022-06-17,05:44:00,2022-06-17,Variabele spikkelspanner,Alcis repandata,Geometridae (spanners),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2023-02-04,Vlaams-Brabant,België,Dirk De Mesel,2023-02-04,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733603/;
245733612,2022-06-17,05:28:00,2022-06-17,Vlekstipspanner,Idaea dimidiata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-07-20,Vlaams-Brabant,België,Wim Veraghtert,2022-07-20,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733612/;
245733621,2022-06-17,05:16:00,2022-06-17,Vliervlinder,Ourapteryx sambucaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-28,Vlaams-Brabant,België,Wim Veraghtert,2022-06-28,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733621/;
245733669,2022-06-17,05:06:00,2022-06-17,Vogelkersstippelmot,Yponomeuta evonymella,Yponomeutidae (spinselmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2023-02-05,Vlaams-Brabant,België,Dirk De Mesel,2023-02-05,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733669/;
245733686,2022-06-17,05:19:00,2022-06-17,Vuurmot,Carcina quercana,Peleopodidae (vuurmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-17,Vlaams-Brabant,België,Photo recognition api,,142304,156425,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733686/;
245733696,2022-06-17,05:12:00,2022-06-17,Vuursteenvlinder,Habrosyne pyritoides,Drepanidae (eenstaartjes),Soort,Nachtvlinders en micro's,7,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-18,Vlaams-Brabant,België,Wim Veraghtert,2022-06-18,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733696/;
245733703,2022-06-17,05:21:00,2022-06-17,Wapendrager,Phalera bucephala,Notodontidae (tandvlinders),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-17,Vlaams-Brabant,België,Photo recognition api,,142304,156425,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733703/;
245733716,2022-06-17,05:37:00,2022-06-17,Walnootsteltmot,Caloptilia roscipennella,Gracillariidae (mineermotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2023-02-05,Vlaams-Brabant,België,Dirk De Mesel,2023-02-05,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733716/;
245733723,2022-06-17,05:24:00,2022-06-17,Windevedermot,Emmelina monodactyla,Pterophoridae (vedermotten),Soort,Nachtvlinders en micro's,10,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2023-02-04,Vlaams-Brabant,België,Dirk De Mesel,2023-02-04,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733723/;
245733738,2022-06-17,05:22:00,2022-06-17,Witsnuitpopulierenbladroller,Gypsonoma sociana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-17,Vlaams-Brabant,België,,,142304,156425,25,125W HWL Skinner - Pajottenmotten,O,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733738/;
245733747,2022-06-17,05:17:00,2022-06-17,Witstipgrasuil,Mythimna albipuncta,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-11-10,Vlaams-Brabant,België,Leo Janssen,2022-11-10,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733747/;
245733758,2022-06-17,05:03:00,2022-06-17,Witte hermelijnvlinder,Cerura erminea,Notodontidae (tandvlinders),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-21,Vlaams-Brabant,België,Wim Veraghtert,2022-06-21,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733758/;
245733769,2022-06-17,05:29:00,2022-06-17,Witte schaduwspanner,Lomographa temerata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-10-15,Vlaams-Brabant,België,Leo Janssen,2022-10-15,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733769/;
245733778,2022-06-17,05:05:00,2022-06-17,Witte tijger,Spilosoma lubricipeda,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-17,Vlaams-Brabant,België,Photo recognition api,,142304,156425,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733778/;
245733787,2022-06-17,05:15:00,2022-06-17,Wortelhoutspanner,Eulithis prunata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-11-04,Vlaams-Brabant,België,Dirk De Mesel,2022-11-04,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733787/;
245733797,2022-06-17,05:21:00,2022-06-17,Zilveren groenuil,Pseudoips prasinana,Nolidae (visstaartjes),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-18,Vlaams-Brabant,België,Wim Veraghtert,2022-06-18,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733797/;
245733815,2022-06-17,05:32:00,2022-06-17,Zilverstreepgrasmot,Crambus pascuella,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,5,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2023-02-04,Vlaams-Brabant,België,Dirk De Mesel,2023-02-04,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733815/;
245733822,2022-06-17,05:36:00,2022-06-17,Zonnesproetbladroller,Aleimma loeflingiana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-17,Vlaams-Brabant,België,Photo recognition api,,142304,156425,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733822/;
245733833,2022-06-17,05:09:00,2022-06-17,Zwart beertje,Atolmis rubricollis,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-20,Vlaams-Brabant,België,Wim Veraghtert,2022-06-20,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733833/;
245733846,2022-06-17,05:14:00,2022-06-17,Zwarte-c-uil,Xestia c-nigrum,Noctuidae (uilen),Soort,Nachtvlinders en micro's,5,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-06-17,Vlaams-Brabant,België,Photo recognition api,,142304,156425,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733846/;
245733852,2022-06-17,05:08:00,2022-06-17,Zwartstipspanner,Scopula nigropunctata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,op licht,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718327,4.259767,2022-11-08,Vlaams-Brabant,België,Dirk De Mesel,2022-11-08,142304,156425,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/245733852/;
249022841,2022-07-14,07:51:00,2022-07-14,Halmrupsvlinder / Weidehalmuiltje,Mesapamea secalis / secalella,Noctuidae (uilen),Verzamelsoort,Nachtvlinders en micro's,1,U,imago,ter plaatse,gezien,exact aantal,,Site,Essenbeek - Warandepark,50.718536,4.260199,2022-07-14,Vlaams-Brabant,België,Leo Janssen,2022-07-14,142334,156448,5,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/249022841/;
250906861,2022-07-31,10:57:00,2022-07-31,Zwarte heksenkruidmot,Mompha langiella,Momphidae (wilgenroosjesmotten),Soort,Nachtvlinders en micro's,1,U,mijn,ter plaatse,gezien,gezien niet geteld,Heksenkruid spec.,Site,Essenbeek - Warandepark,50.71805,4.25964,2022-07-31,Vlaams-Brabant,België,,,142295,156394,5,,O,,False,False,0,,,True,False,https://waarnemingen.be/observation/250906861/;
252004894,2022-08-11,08:34:00,2022-08-11,Parelmoermot,Pleuroptya ruralis,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,gezien,exact aantal,,Site,Essenbeek - Warandepark,50.718537,4.260197,2022-08-25,Vlaams-Brabant,België,Leo Janssen,2022-08-25,142334,156448,5,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/252004894/;
252718696,2022-08-19,12:55:00,2022-08-19,Guldenroededwergspanner,Eupithecia virgaureata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,gezien,exact aantal,,Site,Essenbeek - Warandepark,50.718516,4.260156,2023-03-14,Vlaams-Brabant,België,Dirk De Mesel,2023-03-14,142331,156446,5,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/252718696/;
252718714,2022-08-19,12:54:00,2022-08-19,Parelmoermot,Pleuroptya ruralis,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,gezien,exact aantal,,Site,Essenbeek - Warandepark,50.718516,4.260156,2022-08-19,Vlaams-Brabant,België,Dirk De Mesel,2022-08-19,142331,156446,25,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/252718714/;
252783007,2022-08-20,07:11:00,2022-08-20,Dwergvedermot,Adaina microdactyla,Pterophoridae (vedermotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,gezien,exact aantal,,Site,Essenbeek - Warandepark,50.718529,4.260181,2022-08-20,Vlaams-Brabant,België,,,142333,156447,5,,O,,False,False,0,,,True,False,https://waarnemingen.be/observation/252783007/;
253146496,2022-08-24,06:19:00,2022-08-24,Agaatvlinder,Phlogophora meticulosa,Noctuidae (uilen),Soort,Nachtvlinders en micro's,2,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,5,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146496/;
253146506,2022-08-24,06:14:00,2022-08-24,Appeltak,Campaea margaritaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146506/;
253146513,2022-08-24,06:24:00,2022-08-24,Berkeneenstaart,Drepana falcataria,Drepanidae (eenstaartjes),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146513/;
253146527,2022-08-24,06:12:00,2022-08-24,Bleke grasuil,Mythimna pallens,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146527/;
253146535,2022-08-24,06:44:00,2022-08-24,Braamvlinder,Thyatira batis,Drepanidae (eenstaartjes),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146535/;
253146547,2022-08-24,06:16:00,2022-08-24,Brandnetelbladroller,Celypha lacunana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146547/;
253146558,2022-08-24,06:13:00,2022-08-24,Bruine sikkeluil,Laspeyria flexula,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146558/;
253146567,2022-08-24,06:10:00,2022-08-24,Bruine snuituil,Hypena proboscidalis,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146567/;
253146577,2022-08-24,06:09:00,2022-08-24,Buxusmot,Cydalima perspectalis,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,123,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146577/;
253146584,2022-08-24,06:05:00,2022-08-24,Cirkelbladroller,Clepsis rurinana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146584/;
253146594,2022-08-23,21:05:00,2022-08-24,Eikenooglapmot,Bucculatrix ulmella,Bucculatricidae (ooglapmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,,,142333,156447,25,125W HWL Skinner - Pajottenmotten,O,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146594/;
253146612,2022-08-24,06:31:00,2022-08-24,Fruitmot,Cydia pomonella,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146612/;
253146624,2022-08-24,06:28:00,2022-08-24,Gele oogspanner,Cyclophora linearia,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146624/;
253146639,2022-08-24,06:29:00,2022-08-24,Gelijnde spitskopmot,Ypsolopha scabrella,Ypsolophidae (spitskopmotten),Soort,Nachtvlinders en micro's,2,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146639/;
253146653,2022-08-24,06:51:00,2022-08-24,Gepijlde grasmot,Agriphila geniculea,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146653/;
253146668,2022-08-24,06:27:00,2022-08-24,Gerimpelde spanner,Macaria liturata,Geometridae (spanners),Soort,Nachtvlinders en micro's,2,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146668/;
253146685,2022-08-24,05:54:00,2022-08-24,Gestreepte goudspanner,Camptogramma bilineata,Geometridae (spanners),Soort,Nachtvlinders en micro's,2,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146685/;
253146702,2022-08-24,06:41:00,2022-08-24,Gewone breedvleugeluil,Diarsia rubi,Noctuidae (uilen),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146702/;
253146709,2022-08-24,06:13:00,2022-08-24,Gepijlde grasmot,Agriphila geniculea,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146709/;
253146719,2022-08-24,06:23:00,2022-08-24,Gewone grasuil,Luperina testacea,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146719/;
253146733,2022-08-24,06:05:00,2022-08-24,Gewone spiegelmot,Cydia splendana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,5,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146733/;
253146741,2022-08-24,06:24:00,2022-08-24,Gewone worteluil,Agrotis exclamationis,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146741/;
253146765,2022-08-24,06:35:00,2022-08-24,Goudgele boorder,Gortyna flavago,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146765/;
253146802,2022-08-24,06:11:00,2022-08-24,Groente-uil,Lacanobia oleracea,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146802/;
253146819,2022-08-24,06:34:00,2022-08-24,Grootvlekmospalpmot,Bryotropha basaltinella,Gelechiidae (palpmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,,,142333,156447,25,125W HWL Skinner - Pajottenmotten,O,,False,False,0,,,True,False,https://waarnemingen.be/observation/253146819/;
253146830,2022-08-24,06:42:00,2022-08-24,Grote appelbladroller,Archips podana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146830/;
253146840,2022-08-24,06:16:00,2022-08-24,Guldenroededwergspanner,Eupithecia virgaureata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,,,142333,156447,25,125W HWL Skinner - Pajottenmotten,O,,False,False,0,,,True,False,https://waarnemingen.be/observation/253146840/;
253146846,2022-08-24,06:15:00,2022-08-24,Haarbos,Ochropleura plecta,Noctuidae (uilen),Soort,Nachtvlinders en micro's,11,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253146846/;
253147018,2022-08-24,08:46:00,2022-08-24,Hagedoornvlinder,Opisthograptis luteolata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147018/;
253147104,2022-08-24,06:44:00,2022-08-24,Halmrupsvlinder / Weidehalmuiltje,Mesapamea secalis / secalella,Noctuidae (uilen),Verzamelsoort,Nachtvlinders en micro's,7,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147104/;
253147353,2022-08-24,06:10:00,2022-08-24,Huismoeder,Noctua pronuba,Noctuidae (uilen),Soort,Nachtvlinders en micro's,23,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Dirk De Mesel,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147353/;
253147407,2022-08-24,06:41:00,2022-08-24,Kameeltje,Notodonta ziczac,Notodontidae (tandvlinders),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147407/;
253147472,2022-08-24,06:35:00,2022-08-24,Open-breedbandhuismoeder / Kleine breedbandhuismoeder,Noctua janthe / janthina,Noctuidae (uilen),Verzamelsoort,Nachtvlinders en micro's,3,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147472/;
253147484,2022-08-24,06:42:00,2022-08-24,Kleine groenbandspanner,Colostygia pectinataria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Leo Janssen,2022-08-24,142333,156447,25,125W HWL Skinner - Pajottenmotten,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147484/;
253147491,2022-08-24,08:48:00,2022-08-24,Koolmotje,Plutella xylostella,Plutellidae (koolmotten),Soort,Nachtvlinders en micro's,1,U,imago,ter plaatse,lichtval,exact aantal,,Site,Essenbeek - Warandepark,50.718523,4.260175,2022-08-24,Vlaams-Brabant,België,Photo recognition api,,142333,156447,25,125W HWL Skinner - Pajottenmotten,A,,True,False,0,,,True,False,https://waarnemingen.be/observation/253147491/;
